domain,dataset,file,transform,downstream_codec,original_bytes,transform_bytes,final_bytes,final_ratio,transform_encode_seconds,downstream_encode_seconds,downstream_decode_seconds,transform_decode_seconds
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_001.img,asbx_oracle,lzma_9,784016,684214,394228,0.5028315748658191,3.802799400058575,0.20609699992928654,0.021912400028668344,0.031211100053042173
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_002.img,raw,zlib_9,784016,784016,438798,0.5596799044917451,1.100008375942707e-06,0.2517768000252545,0.002763299969956279,0.00012720003724098206
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_002.img,raw,bzip2_9,784016,784016,404960,0.5165200710189588,1.100008375942707e-06,0.04050999996252358,0.02743480005301535,0.00012610002886503935
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_002.img,raw,lzma_9,784016,784016,377940,0.4820564886430889,1.100008375942707e-06,0.21565339993685484,0.02044480002950877,0.00011150003410875797
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_002.img,asbx_deterministic,zlib_9,784016,691843,449022,0.5727204546845983,0.5556154999649152,0.23495440010447055,0.0026249000802636147,0.02160950005054474
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_002.img,asbx_deterministic,bzip2_9,784016,691843,413683,0.5276461194669496,0.5556154999649152,0.04102160001639277,0.02433390007354319,0.017236400046385825
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_002.img,asbx_deterministic,lzma_9,784016,691843,391464,0.49930613660945694,0.5556154999649152,0.22870800003875047,0.021825300063937902,0.019479900016449392
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_002.img,asbx_oracle,zlib_9,784016,688079,452491,0.5771451092834841,3.716506400029175,0.23199559992644936,0.0028964000521227717,0.03067499992903322
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_002.img,asbx_oracle,bzip2_9,784016,688079,416353,0.5310516622109753,3.716506400029175,0.040412900038063526,0.025857500033453107,0.03034510009456426
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_002.img,asbx_oracle,lzma_9,784016,688079,394804,0.5035662537499235,3.716506400029175,0.2133998000063002,0.022263399907387793,0.02934300003107637
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_003.img,raw,zlib_9,784016,784016,437076,0.5574835207444746,6.00004568696022e-07,0.25360639998689294,0.0030228999676182866,6.780005060136318e-05
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_003.img,raw,bzip2_9,784016,784016,404092,0.515412950756107,6.00004568696022e-07,0.03843710001092404,0.023908100090920925,0.0001398000167682767
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_003.img,raw,lzma_9,784016,784016,377368,0.4813269116956797,6.00004568696022e-07,0.2138616000302136,0.021196099929511547,0.00014729995746165514
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_003.img,asbx_deterministic,zlib_9,784016,683046,446673,0.56972434236036,0.5273493999848142,0.23802189994603395,0.0028048999374732375,0.016737099969759583
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_003.img,asbx_deterministic,bzip2_9,784016,683046,412622,0.5262928307585559,0.5273493999848142,0.0402849999954924,0.024807099951431155,0.016769299982115626
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_003.img,asbx_deterministic,lzma_9,784016,683046,390536,0.49812248729617764,0.5273493999848142,0.20432769996114075,0.021365699940361083,0.016748600057326257
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_003.img,asbx_oracle,zlib_9,784016,679337,450107,0.574104355013163,3.7087796000996605,0.2343064999440685,0.0028035000432282686,0.02868109999690205
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_003.img,asbx_oracle,bzip2_9,784016,679337,415259,0.5296562825248464,3.7087796000996605,0.04013799992389977,0.029835799941793084,0.03320569999050349
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_003.img,asbx_oracle,lzma_9,784016,679337,393968,0.502499948980633,3.7087796000996605,0.21790280006825924,0.02153250004630536,0.027804199955426157
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_004.img,raw,zlib_9,784016,784016,438737,0.5596020999571437,9.00006853044033e-07,0.26072189991828054,0.0028388999635353684,0.00036340008955448866
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_004.img,raw,bzip2_9,784016,784016,404802,0.5163185445194997,9.00006853044033e-07,0.041472099954262376,0.028136699926108122,0.00011549994815140963
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_004.img,raw,lzma_9,784016,784016,378684,0.4830054488683904,9.00006853044033e-07,0.22828169993590564,0.022137399995699525,0.00014670006930828094
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_004.img,asbx_deterministic,zlib_9,784016,694858,448312,0.5718148609212057,0.5563815999776125,0.2401067999890074,0.0029958999948576093,0.016674799961037934
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_004.img,asbx_deterministic,bzip2_9,784016,694858,412867,0.526605324381135,0.5563815999776125,0.043214799952693284,0.02549679996445775,0.01727840001694858
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_004.img,asbx_deterministic,lzma_9,784016,694858,391872,0.4998265341523642,0.5563815999776125,0.2194690000033006,0.021119400043971837,0.01626810000743717
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_004.img,asbx_oracle,zlib_9,784016,691068,452469,0.5771170486316606,3.7295391999650747,0.22962270001880825,0.002940600039437413,0.031149199930951
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_004.img,asbx_oracle,bzip2_9,784016,691068,416093,0.5307200363257892,3.7295391999650747,0.04112910002004355,0.028872399940155447,0.030226500006392598
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_004.img,asbx_oracle,lzma_9,784016,691068,395552,0.5045203159119201,3.7295391999650747,0.20789350010454655,0.02145080000627786,0.03200529993046075
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_005.img,raw,zlib_9,784016,784016,432843,0.5520843962368115,1.200009137392044e-06,0.24983139999676496,0.0031501000048592687,6.550003308802843e-05
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_005.img,raw,bzip2_9,784016,784016,399886,0.5100482643211363,1.200009137392044e-06,0.04011629999149591,0.027277000015601516,0.00015390000771731138
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_005.img,raw,lzma_9,784016,784016,372936,0.4756739658374319,1.200009137392044e-06,0.21571720007341355,0.02111709991004318,0.00012530002277344465
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_005.img,asbx_deterministic,zlib_9,784016,683333,442205,0.5640254790718556,0.5278576000127941,0.23364640004001558,0.002902099979110062,0.01521470001898706
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_005.img,asbx_deterministic,bzip2_9,784016,683333,408275,0.5207483010550805,0.5278576000127941,0.03937030001543462,0.02509380003903061,0.016573700006119907
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_005.img,asbx_deterministic,lzma_9,784016,683333,385832,0.4921226097426583,0.5278576000127941,0.20171819999814034,0.020919100032188,0.016078000073321164
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_005.img,asbx_oracle,zlib_9,784016,679620,445400,0.5681006510071223,3.676976199960336,0.24783070001285523,0.0028545999666675925,0.03272439993452281
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_005.img,asbx_oracle,bzip2_9,784016,679620,410808,0.5239791024672966,3.676976199960336,0.03975879994686693,0.02585990005172789,0.02913579996675253
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_005.img,asbx_oracle,lzma_9,784016,679620,388900,0.4960357951878533,3.676976199960336,0.20688979991246015,0.02204500010702759,0.028046400053426623
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_006.img,raw,zlib_9,784016,784016,437137,0.557561325279076,8.00006091594696e-07,0.2625555000267923,0.002913100062869489,0.00010139995720237494
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_006.img,raw,bzip2_9,784016,784016,404909,0.5164550213260953,8.00006091594696e-07,0.04130410007201135,0.024865100043825805,0.00020380003843456507
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_006.img,raw,lzma_9,784016,784016,378184,0.48236770678149427,8.00006091594696e-07,0.22118879994377494,0.020503300009295344,0.00018010009080171585
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_006.img,asbx_deterministic,zlib_9,784016,690504,447009,0.5701529050427542,0.5216664000181481,0.2444223000202328,0.002866899943910539,0.01676300005055964
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_006.img,asbx_deterministic,bzip2_9,784016,690504,413395,0.5272787800248975,0.5216664000181481,0.0403158999979496,0.02515919995494187,0.016551799955777824
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_006.img,asbx_deterministic,lzma_9,784016,690504,391588,0.4994642966470072,0.5216664000181481,0.21265100000891834,0.0210044999839738,0.0167111000046134
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_006.img,asbx_oracle,zlib_9,784016,685484,451575,0.5759767657802902,3.799036799930036,0.23482650006189942,0.002696199924685061,0.033601799979805946
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_006.img,asbx_oracle,bzip2_9,784016,685484,416895,0.5317429746331708,3.799036799930036,0.03856859996449202,0.02758019999600947,0.035204000072553754
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_006.img,asbx_oracle,lzma_9,784016,685484,395392,0.5043162384441134,3.799036799930036,0.2219139999942854,0.02382440003566444,0.0340726999565959
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_007.img,raw,zlib_9,784016,784016,440092,0.5613303810126324,1.00000761449337e-06,0.2523051999742165,0.002718999981880188,0.00013569998554885387
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_007.img,raw,bzip2_9,784016,784016,406957,0.5190672129140221,1.00000761449337e-06,0.03980320005211979,0.025626600021496415,0.00011840008664876223
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_007.img,raw,lzma_9,784016,784016,379956,0.48462786473745434,1.00000761449337e-06,0.2167018000036478,0.021527000004425645,0.00011570006608963013
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_007.img,asbx_deterministic,zlib_9,784016,693965,450005,0.5739742556274362,0.529264900018461,0.23952810000628233,0.0027219000039622188,0.017180400085635483
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_007.img,asbx_deterministic,bzip2_9,784016,693965,415442,0.5298896961286504,0.529264900018461,0.038975800038315356,0.027392699965275824,0.0166993000311777
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_007.img,asbx_deterministic,lzma_9,784016,693965,393248,0.5015816003755026,0.529264900018461,0.20855239999946207,0.02251879998948425,0.01672870002221316
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_007.img,asbx_oracle,zlib_9,784016,690421,453355,0.5782471276096406,3.6773219999158755,0.23103849997278303,0.002696800045669079,0.02923340001143515
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_007.img,asbx_oracle,bzip2_9,784016,690421,417993,0.5331434562559948,3.6773219999158755,0.040669500012882054,0.028712400002405047,0.028776800027117133
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_007.img,asbx_oracle,lzma_9,784016,690421,396672,0.5059488581865677,3.6773219999158755,0.21190479991491884,0.021481400006450713,0.029793899971991777
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_008.img,raw,zlib_9,784016,784016,437948,0.5585957429440216,7.00005330145359e-07,0.25719949998892844,0.0030489000491797924,7.019995246082544e-05
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_008.img,raw,bzip2_9,784016,784016,404250,0.5156144772555662,7.00005330145359e-07,0.03882420004811138,0.025853300001472235,0.00015129998791962862
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_008.img,raw,lzma_9,784016,784016,377508,0.4815054794800106,7.00005330145359e-07,0.21781070006545633,0.020895700086839497,0.00011490005999803543
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_008.img,asbx_deterministic,zlib_9,784016,688233,447602,0.5709092671578131,0.5336706000380218,0.24731389991939068,0.0028602000093087554,0.016292499960400164
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_008.img,asbx_deterministic,bzip2_9,784016,688233,412748,0.5264535417644538,0.5336706000380218,0.04053840006235987,0.026969200000166893,0.017187500023283064
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_008.img,asbx_deterministic,lzma_9,784016,688233,390604,0.49820922021999553,0.5336706000380218,0.21245789993554354,0.022079200018197298,0.016443899949081242
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_008.img,asbx_oracle,zlib_9,784016,684983,450902,0.575118364931328,3.736655500018969,0.24004429997876287,0.0028951000422239304,0.027838299982249737
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_008.img,asbx_oracle,bzip2_9,784016,684983,415129,0.5294904695822534,3.736655500018969,0.03938730002846569,0.025560300098732114,0.02921119995880872
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_008.img,asbx_oracle,lzma_9,784016,684983,393656,0.5021019979184098,3.736655500018969,0.2044948999537155,0.022426399984396994,0.02726910007186234
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_009.img,raw,zlib_9,784016,784016,443588,0.5657894736842105,1.100008375942707e-06,0.2533918999833986,0.0027329999720677733,0.0002932999050244689
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_009.img,raw,bzip2_9,784016,784016,410661,0.5237916062937491,1.100008375942707e-06,0.04023040004540235,0.025696900091134012,0.00011460005771368742
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_009.img,raw,lzma_9,784016,784016,383004,0.4885155404991735,1.100008375942707e-06,0.20548050000797957,0.020832399954088032,0.0001343999756500125
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_009.img,asbx_deterministic,zlib_9,784016,694047,453279,0.5781501908124324,0.5301649000030011,0.2343303000088781,0.002661700011231005,0.016591700026765466
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_009.img,asbx_deterministic,bzip2_9,784016,694047,419225,0.5347148527581069,0.5301649000030011,0.04221809993032366,0.027693500043824315,0.017187600024044514
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_009.img,asbx_deterministic,lzma_9,784016,694047,396032,0.5051325483153405,0.5301649000030011,0.20166909997351468,0.02189380000345409,0.01668300002347678
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_009.img,asbx_oracle,zlib_9,784016,690233,456948,0.5828299422460766,3.6511149998987094,0.22755299997515976,0.002688299980945885,0.029189900029450655
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_009.img,asbx_oracle,bzip2_9,784016,690233,421911,0.5381408032489133,3.6511149998987094,0.04109950002748519,0.025254999985918403,0.028527299989946187
grayscale_image_tensor,fashion_mnist,fashion_mnist_test_009.img,asbx_oracle,lzma_9,784016,690233,399176,0.5091426705577438,3.6511149998987094,0.1993153999792412,0.02165970008354634,0.028666800004430115
